NYU_0051117,NYU_0050954,81,"[[ 1.          0.73505899]
 [ 0.73505899  1.        ]]"
NYU_0051118,NYU_0050954,81,"[[ 1.          0.70528905]
 [ 0.70528905  1.        ]]"
NYU_0051121,NYU_0050954,81,"[[ 1.          0.79402451]
 [ 0.79402451  1.        ]]"
NYU_0051122,NYU_0050954,81,"[[ 1.          0.76039713]
 [ 0.76039713  1.        ]]"
NYU_0051123,NYU_0050954,81,"[[ 1.          0.83867625]
 [ 0.83867625  1.        ]]"
NYU_0051124,NYU_0050954,81,"[[ 1.          0.73507508]
 [ 0.73507508  1.        ]]"
NYU_0051126,NYU_0050954,81,"[[ 1.          0.75005046]
 [ 0.75005046  1.        ]]"
NYU_0051127,NYU_0050954,81,"[[ 1.          0.58713623]
 [ 0.58713623  1.        ]]"
NYU_0051128,NYU_0050954,81,"[[ 1.          0.79160461]
 [ 0.79160461  1.        ]]"
NYU_0051129,NYU_0050954,81,"[[ 1.          0.64169543]
 [ 0.64169543  1.        ]]"
NYU_0051130,NYU_0050954,81,"[[ 1.          0.81356011]
 [ 0.81356011  1.        ]]"
NYU_0051131,NYU_0050954,81,"[[ 1.          0.76593594]
 [ 0.76593594  1.        ]]"
NYU_0051146,NYU_0050954,81,"[[ 1.          0.68930693]
 [ 0.68930693  1.        ]]"
NYU_0051147,NYU_0050954,81,"[[ 1.          0.72995236]
 [ 0.72995236  1.        ]]"
NYU_0051148,NYU_0050954,81,"[[ 1.          0.77696319]
 [ 0.77696319  1.        ]]"
NYU_0051149,NYU_0050954,81,"[[ 1.          0.77771686]
 [ 0.77771686  1.        ]]"
NYU_0051150,NYU_0050954,81,"[[ 1.          0.63815885]
 [ 0.63815885  1.        ]]"
NYU_0051151,NYU_0050954,81,"[[ 1.          0.69341867]
 [ 0.69341867  1.        ]]"
NYU_0051152,NYU_0050954,81,"[[ 1.          0.74125618]
 [ 0.74125618  1.        ]]"
NYU_0051153,NYU_0050954,81,"[[ 1.          0.78677068]
 [ 0.78677068  1.        ]]"
NYU_0051154,NYU_0050954,81,"[[ 1.          0.73787929]
 [ 0.73787929  1.        ]]"
NYU_0051155,NYU_0050954,81,"[[ 1.         0.7068589]
 [ 0.7068589  1.       ]]"
NYU_0051156,NYU_0050954,81,"[[ 1.          0.78596838]
 [ 0.78596838  1.        ]]"
NYU_0051159,NYU_0050954,81,"[[ 1.         0.7786047]
 [ 0.7786047  1.       ]]"
NYU_0050954,NYU_0050955,81,"[[ 1.          0.64876073]
 [ 0.64876073  1.        ]]"
NYU_0050956,NYU_0050955,81,"[[ 1.          0.67354635]
 [ 0.67354635  1.        ]]"
NYU_0050957,NYU_0050955,81,"[[ 1.          0.62272083]
 [ 0.62272083  1.        ]]"
NYU_0050958,NYU_0050955,81,"[[ 1.          0.63270166]
 [ 0.63270166  1.        ]]"
NYU_0050959,NYU_0050955,81,"[[ 1.          0.61620219]
 [ 0.61620219  1.        ]]"
NYU_0050960,NYU_0050955,81,"[[ 1.          0.58072003]
 [ 0.58072003  1.        ]]"
NYU_0050961,NYU_0050955,81,"[[ 1.        0.509482]
 [ 0.509482  1.      ]]"
NYU_0050962,NYU_0050955,81,"[[ 1.          0.57947983]
 [ 0.57947983  1.        ]]"
NYU_0050964,NYU_0050955,81,"[[ 1.          0.58215612]
 [ 0.58215612  1.        ]]"
NYU_0050965,NYU_0050955,81,"[[ 1.          0.56026231]
 [ 0.56026231  1.        ]]"
NYU_0050966,NYU_0050955,81,"[[ 1.         0.6515192]
 [ 0.6515192  1.       ]]"
NYU_0050967,NYU_0050955,81,"[[ 1.          0.56747816]
 [ 0.56747816  1.        ]]"
NYU_0050968,NYU_0050955,81,"[[ 1.          0.68134099]
 [ 0.68134099  1.        ]]"
NYU_0050969,NYU_0050955,81,"[[ 1.         0.6046263]
 [ 0.6046263  1.       ]]"
NYU_0050970,NYU_0050955,81,"[[ 1.          0.56938451]
 [ 0.56938451  1.        ]]"
NYU_0050972,NYU_0050955,81,"[[ 1.          0.66906591]
 [ 0.66906591  1.        ]]"
NYU_0050973,NYU_0050955,81,"[[ 1.          0.63008245]
 [ 0.63008245  1.        ]]"
NYU_0050974,NYU_0050955,81,"[[ 1.          0.57619647]
 [ 0.57619647  1.        ]]"
NYU_0050976,NYU_0050955,81,"[[ 1.          0.62996856]
 [ 0.62996856  1.        ]]"
NYU_0050977,NYU_0050955,81,"[[ 1.          0.56022779]
 [ 0.56022779  1.        ]]"
NYU_0050978,NYU_0050955,81,"[[ 1.          0.68367912]
 [ 0.68367912  1.        ]]"
NYU_0050979,NYU_0050955,81,"[[ 1.          0.58401631]
 [ 0.58401631  1.        ]]"
NYU_0050981,NYU_0050955,81,"[[ 1.          0.56048054]
 [ 0.56048054  1.        ]]"
NYU_0050982,NYU_0050955,81,"[[ 1.          0.65998238]
 [ 0.65998238  1.        ]]"
NYU_0050983,NYU_0050955,81,"[[ 1.          0.61341181]
 [ 0.61341181  1.        ]]"
NYU_0050984,NYU_0050955,81,"[[ 1.          0.61534197]
 [ 0.61534197  1.        ]]"
NYU_0050985,NYU_0050955,81,"[[ 1.          0.59602383]
 [ 0.59602383  1.        ]]"
NYU_0050986,NYU_0050955,81,"[[ 1.          0.68449949]
 [ 0.68449949  1.        ]]"
NYU_0050987,NYU_0050955,81,"[[ 1.          0.57449421]
 [ 0.57449421  1.        ]]"
NYU_0050988,NYU_0050955,81,"[[ 1.          0.67891578]
 [ 0.67891578  1.        ]]"
NYU_0050989,NYU_0050955,81,"[[ 1.          0.62282349]
 [ 0.62282349  1.        ]]"
NYU_0050990,NYU_0050955,81,"[[ 1.          0.65220869]
 [ 0.65220869  1.        ]]"
NYU_0050991,NYU_0050955,81,"[[ 1.          0.56691322]
 [ 0.56691322  1.        ]]"
NYU_0050992,NYU_0050955,81,"[[ 1.          0.55939929]
 [ 0.55939929  1.        ]]"
NYU_0050993,NYU_0050955,81,"[[ 1.          0.64666312]
 [ 0.64666312  1.        ]]"
NYU_0050994,NYU_0050955,81,"[[ 1.          0.58487816]
 [ 0.58487816  1.        ]]"
NYU_0050995,NYU_0050955,81,"[[ 1.          0.65904513]
 [ 0.65904513  1.        ]]"
NYU_0050996,NYU_0050955,81,"[[ 1.          0.51965819]
 [ 0.51965819  1.        ]]"
NYU_0050997,NYU_0050955,81,"[[ 1.         0.6160828]
 [ 0.6160828  1.       ]]"
NYU_0050998,NYU_0050955,81,"[[ 1.          0.66191559]
 [ 0.66191559  1.        ]]"
NYU_0050999,NYU_0050955,81,"[[ 1.          0.64323941]
 [ 0.64323941  1.        ]]"
NYU_0051000,NYU_0050955,81,"[[ 1.          0.66295475]
 [ 0.66295475  1.        ]]"
NYU_0051001,NYU_0050955,81,"[[ 1.          0.66404633]
 [ 0.66404633  1.        ]]"
NYU_0051002,NYU_0050955,81,"[[ 1.          0.62237693]
 [ 0.62237693  1.        ]]"
NYU_0051003,NYU_0050955,81,"[[ 1.         0.6176372]
 [ 0.6176372  1.       ]]"
NYU_0051006,NYU_0050955,81,"[[ 1.         0.5174461]
 [ 0.5174461  1.       ]]"
NYU_0051007,NYU_0050955,81,"[[ 1.          0.70021481]
 [ 0.70021481  1.        ]]"
NYU_0051008,NYU_0050955,81,"[[ 1.          0.65456931]
 [ 0.65456931  1.        ]]"
NYU_0051009,NYU_0050955,81,"[[ 1.         0.5893919]
 [ 0.5893919  1.       ]]"
NYU_0051010,NYU_0050955,81,"[[ 1.          0.63813772]
 [ 0.63813772  1.        ]]"
NYU_0051011,NYU_0050955,81,"[[ 1.          0.56352717]
 [ 0.56352717  1.        ]]"
NYU_0051012,NYU_0050955,81,"[[ 1.          0.57772512]
 [ 0.57772512  1.        ]]"
NYU_0051013,NYU_0050955,81,"[[ 1.         0.5684664]
 [ 0.5684664  1.       ]]"
NYU_0051014,NYU_0050955,81,"[[ 1.          0.57590589]
 [ 0.57590589  1.        ]]"
NYU_0051015,NYU_0050955,81,"[[ 1.          0.65966466]
 [ 0.65966466  1.        ]]"
NYU_0051016,NYU_0050955,81,"[[ 1.          0.70104154]
 [ 0.70104154  1.        ]]"
NYU_0051017,NYU_0050955,81,"[[ 1.         0.6352783]
 [ 0.6352783  1.       ]]"
NYU_0051018,NYU_0050955,81,"[[ 1.          0.66971904]
 [ 0.66971904  1.        ]]"
NYU_0051019,NYU_0050955,81,"[[ 1.          0.58102933]
 [ 0.58102933  1.        ]]"
NYU_0051020,NYU_0050955,81,"[[ 1.         0.4806255]
 [ 0.4806255  1.       ]]"
NYU_0051021,NYU_0050955,81,"[[ 1.          0.49849584]
 [ 0.49849584  1.        ]]"
NYU_0051023,NYU_0050955,81,"[[ 1.         0.6915324]
 [ 0.6915324  1.       ]]"
NYU_0051024,NYU_0050955,81,"[[ 1.          0.67484377]
 [ 0.67484377  1.        ]]"
NYU_0051025,NYU_0050955,81,"[[ 1.          0.68402358]
 [ 0.68402358  1.        ]]"
NYU_0051026,NYU_0050955,81,"[[ 1.          0.64422422]
 [ 0.64422422  1.        ]]"
NYU_0051027,NYU_0050955,81,"[[ 1.          0.67799673]
 [ 0.67799673  1.        ]]"
NYU_0051028,NYU_0050955,81,"[[ 1.          0.67046536]
 [ 0.67046536  1.        ]]"
NYU_0051029,NYU_0050955,81,"[[ 1.          0.44125421]
 [ 0.44125421  1.        ]]"
NYU_0051030,NYU_0050955,81,"[[ 1.          0.53749492]
 [ 0.53749492  1.        ]]"
NYU_0051032,NYU_0050955,81,"[[ 1.          0.54010578]
 [ 0.54010578  1.        ]]"
NYU_0051033,NYU_0050955,81,"[[ 1.          0.63835382]
 [ 0.63835382  1.        ]]"
NYU_0051034,NYU_0050955,81,"[[ 1.          0.56756526]
 [ 0.56756526  1.        ]]"
NYU_0051035,NYU_0050955,81,"[[ 1.          0.55923417]
 [ 0.55923417  1.        ]]"
NYU_0051036,NYU_0050955,81,"[[ 1.          0.66637693]
 [ 0.66637693  1.        ]]"
NYU_0051038,NYU_0050955,81,"[[ 1.          0.64658116]
 [ 0.64658116  1.        ]]"
NYU_0051039,NYU_0050955,81,"[[ 1.          0.63473313]
 [ 0.63473313  1.        ]]"
NYU_0051040,NYU_0050955,81,"[[ 1.          0.46768688]
 [ 0.46768688  1.        ]]"
NYU_0051041,NYU_0050955,81,"[[ 1.          0.58716918]
 [ 0.58716918  1.        ]]"
NYU_0051042,NYU_0050955,81,"[[ 1.          0.56012573]
 [ 0.56012573  1.        ]]"
NYU_0051044,NYU_0050955,81,"[[ 1.          0.56952266]
 [ 0.56952266  1.        ]]"
NYU_0051045,NYU_0050955,81,"[[ 1.          0.69398026]
 [ 0.69398026  1.        ]]"
NYU_0051046,NYU_0050955,81,"[[ 1.          0.58462945]
 [ 0.58462945  1.        ]]"
NYU_0051047,NYU_0050955,81,"[[ 1.          0.61038125]
 [ 0.61038125  1.        ]]"
NYU_0051048,NYU_0050955,81,"[[ 1.          0.61881475]
 [ 0.61881475  1.        ]]"
NYU_0051049,NYU_0050955,81,"[[ 1.          0.59714982]
 [ 0.59714982  1.        ]]"
NYU_0051050,NYU_0050955,81,"[[ 1.          0.55234066]
 [ 0.55234066  1.        ]]"
NYU_0051051,NYU_0050955,81,"[[ 1.          0.52833125]
 [ 0.52833125  1.        ]]"
NYU_0051052,NYU_0050955,81,"[[ 1.          0.67001271]
 [ 0.67001271  1.        ]]"
NYU_0051053,NYU_0050955,81,"[[ 1.          0.64254343]
 [ 0.64254343  1.        ]]"
NYU_0051054,NYU_0050955,81,"[[ 1.          0.65855052]
 [ 0.65855052  1.        ]]"
NYU_0051055,NYU_0050955,81,"[[ 1.          0.52083653]
 [ 0.52083653  1.        ]]"
NYU_0051056,NYU_0050955,81,"[[ 1.          0.72255537]
 [ 0.72255537  1.        ]]"
NYU_0051057,NYU_0050955,81,"[[ 1.         0.7017735]
 [ 0.7017735  1.       ]]"
NYU_0051058,NYU_0050955,81,"[[ 1.          0.65423413]
 [ 0.65423413  1.        ]]"
NYU_0051059,NYU_0050955,81,"[[ 1.          0.65633659]
 [ 0.65633659  1.        ]]"
NYU_0051060,NYU_0050955,81,"[[ 1.          0.59401457]
 [ 0.59401457  1.        ]]"
NYU_0051061,NYU_0050955,81,"[[ 1.          0.69261478]
 [ 0.69261478  1.        ]]"
NYU_0051062,NYU_0050955,81,"[[ 1.          0.63186921]
 [ 0.63186921  1.        ]]"
NYU_0051063,NYU_0050955,81,"[[ 1.          0.60048816]
 [ 0.60048816  1.        ]]"
NYU_0051064,NYU_0050955,81,"[[ 1.          0.56998352]
 [ 0.56998352  1.        ]]"
NYU_0051065,NYU_0050955,81,"[[ 1.          0.58262866]
 [ 0.58262866  1.        ]]"
